,"Adult literacy rate, both sexes",,,,,,,,,,,,,,,,,,,,,,,,,,Combined gross enrolment in education (both sexes),,,,,,,,,,,,,,,,,,,,,,,,,,HDI: Expected Years of Schooling (of children),,,,,,,,,,,,,,,,,,,,,,,,,,HDI: Mean years of schooling (of adults),,,,,,,,,,,,,,,,,,,,,,,,,,Public expenditure on education (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,..,,..,,..,,..,,..,,49.9,,54.2,,..,,55.5,,..,,..,,..,,55.5,,..,,..,,..,,..,,..,,39.5,d,38.7,,41.4,k,41.5,k,42.0,d,..,,..,,42.0,,5.7,,5.7,,5.7,,5.7,,5.7,,6.4,,6.3,,6.8,,6.8,,6.9,,6.9,,6.9,,6.9,,1.8,,2.1,,2.3,,2.8,,3.3,,4.5,,4.6,,4.7,,4.7,,4.8,,4.9,,4.9,b,4.9,,2.1,,2.4,,..,,..,,1.8,,2.3,,2.6,,2.8,,2.9,,2.7,,..,,..,,2.7,
Palau,91.9,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,86.6,d,..,,..,,..,,..,,..,,..,,..,,..,,14.5,,14.5,,14.5,,14.5,,14.5,,14.7,,14.7,,14.7,,14.7,,14.7,,14.7,,14.7,,14.7,,..,,..,,..,,..,,12.1,,12.1,,12.1,,12.1,,12.1,,12.1,,12.1,,12.1,"b,l",12.1,,..,,..,,..,,..,,9.8,,..,,..,,..,,..,,..,,..,,..,,10.3,
Panama,88.1,,..,,88.8,,..,,91.9,,..,,..,,..,,..,,93.6,,..,,..,,93.6,,47.8,,46.0,,44.8,,46.5,,76.4,,79.5,,79.7,,80.1,,78.9,,..,,..,,..,,78.9,,11.2,,11.2,,11.2,,11.6,,12.8,,13.4,,13.4,,13.3,,13.2,,13.2,,13.2,,13.2,,13.2,,5.9,,6.6,,7.3,,8.0,,8.5,,9.0,,9.1,,9.2,,9.2,,9.3,,9.4,,9.4,b,9.4,,4.4,,4.4,,..,,..,,5.0,,..,,..,,..,,3.8,,..,,..,,..,,3.8,
Papua New Guinea,..,,..,,..,,..,,57.3,,..,,..,,..,,..,,60.1,,..,,..,,60.1,,23.1,,..,,..,,29.3,,..,,..,,..,,..,,..,,..,,..,,..,,..,,4.0,,4.4,,4.8,,5.2,,5.8,,5.8,,5.8,,5.8,,5.8,,5.8,,5.8,,5.8,,5.8,,1.1,,1.8,,2.3,,2.9,,3.4,,3.9,,4.0,,4.1,,4.2,,4.2,,4.3,,4.3,b,4.3,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Paraguay,..,,..,,..,,..,,..,,..,,..,,94.6,,..,,..,,..,,..,,94.6,,43.2,,43.0,,45.3,d,..,,72.3,d,72.1,d,..,,70.2,,..,,70.4,,..,,..,,70.4,,8.2,,8.5,,8.5,,10.0,,11.8,,12.0,,11.9,,11.7,,11.9,,12.1,,12.1,,12.1,,12.1,,4.6,,5.3,,5.8,,6.1,,5.9,,6.9,,7.0,,7.2,,7.4,,7.5,,7.7,,7.7,b,7.7,,1.5,,1.5,,..,,..,,5.3,,..,,..,,4.0,,..,,..,,..,,..,,4.0,
Peru,..,,..,,..,,..,,..,,87.9,,88.7,,89.6,,..,,..,,..,,..,,89.6,,52.6,,56.5,,56.6,,56.1,,..,,80.9,d,81.4,d,..,,..,,..,,..,,..,,81.4,,10.9,,11.7,,12.0,,12.3,,13.2,,12.8,,12.9,,12.9,,12.9,,12.9,,12.9,,12.9,,12.9,,5.5,,5.9,,6.6,,7.3,,7.7,,8.2,,8.3,,8.4,,8.5,,8.6,,8.7,,8.7,b,8.7,,2.9,,2.7,,..,,..,,..,,2.7,,2.5,,2.5,,2.7,,..,,..,,..,,2.7,
Philippines,83.3,,..,,93.6,,..,,92.6,,..,,..,,..,,95.4,,..,,..,,..,,95.4,,54.8,,54.2,,55.5,,..,,..,,78.9,,78.0,,..,,80.0,k,..,,..,,..,,80.0,,10.2,,10.3,,10.7,,11.0,,11.4,,11.6,,11.5,,11.7,,11.9,,11.9,,11.9,,11.9,,11.9,,6.1,,6.7,,7.1,,7.5,,8.0,,8.6,,8.6,,8.7,,8.8,,8.8,,8.9,,8.9,"b,h",8.9,,1.7,,1.3,,..,,..,,3.5,,2.5,,2.6,,2.7,,2.8,,..,,..,,..,,2.8,
Poland,..,,..,,..,,..,,..,,..,,..,,..,,..,,99.5,,..,,..,,99.5,,38.2,,44.1,,44.6,,..,,86.3,,87.6,,87.7,,87.9,,88.3,,88.9,,..,,..,,88.9,,11.9,,12.1,,12.3,,13.4,,14.7,,15.2,,15.2,,15.2,,15.2,,15.3,,15.3,,15.3,,15.3,,7.7,,8.3,,8.4,,9.1,,9.5,,9.7,,9.7,,9.8,,9.8,,9.9,,10.0,,10.0,"b,h",10.0,,..,,4.8,,..,,..,,5.0,,5.5,,5.3,,4.9,,..,,..,,..,,..,,4.9,
Portugal,..,,..,,..,,..,,..,,..,,..,,..,,..,,94.9,,..,,..,,94.9,,49.2,,48.3,,45.4,,48.6,,91.1,,89.3,,89.3,,91.5,,93.7,,94.7,,..,,..,,94.7,,10.5,,11.3,,11.7,,15.1,,15.9,,15.3,,15.2,,15.5,,15.8,,15.9,,15.9,,15.9,,15.9,,4.8,,5.6,,6.2,,6.4,,6.8,,7.2,,7.3,,7.4,,7.5,,7.6,,7.7,,7.7,b,7.7,,3.4,,3.5,,..,,..,,5.4,,5.4,,5.2,,..,,..,,..,,..,,..,,5.2,
Qatar,..,,..,,..,,..,,..,,..,,..,,93.1,,94.0,,94.7,,..,,..,,94.7,,42.5,,49.0,,52.0,,46.6,,..,,71.7,d,68.1,d,64.7,,61.0,,57.4,,..,,..,,57.4,,10.5,,12.3,,12.8,,12.6,,12.3,,13.8,,13.6,,13.3,,12.7,,12.0,,12.0,,12.0,,12.0,,4.4,,5.0,,5.4,,5.9,,6.4,,7.0,,7.1,,7.1,,7.2,,7.2,,7.3,,7.3,b,7.3,,2.5,,4.1,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,2.1,
Romania,..,,..,,..,,..,,..,,..,,..,,..,,..,,97.7,,..,,..,,97.7,,..,,..,,23.8,,27.4,,68.3,,77.0,,79.2,,81.6,,85.0,,86.2,,..,,..,,86.2,,12.3,,12.3,,12.4,,10.9,,12.0,,13.5,,13.9,,14.2,,14.7,,14.9,,14.9,,14.9,,14.9,,7.9,,8.6,,9.0,,9.5,,9.9,,10.1,,10.2,,10.3,,10.3,,10.4,,10.4,,10.4,b,10.4,,..,,..,,..,,..,,2.9,,3.5,,..,,4.3,,..,,..,,..,,..,,4.3,
Russian Federation,..,,..,,..,,..,,..,,..,,..,,..,,..,,99.6,,..,,..,,99.6,,..,,39.7,,40.0,,36.5,,..,,82.0,,82.1,,83.1,,84.3,,..,,..,,..,,84.3,,12.1,,12.6,,12.5,,11.7,,12.6,,13.7,,13.8,,14.0,,14.1,,14.1,,14.1,,14.1,,14.1,,7.2,,7.8,,8.5,,8.9,,9.6,,9.7,,9.8,,9.8,,9.8,,9.8,,9.8,,9.8,b,9.8,,..,,..,,..,,..,,2.9,,3.8,,3.9,,..,,..,,..,,..,,..,,3.9,
Rwanda,..,,..,,..,,..,,64.9,,..,,..,,..,,..,,70.7,,..,,..,,70.7,,26.2,,27.9,,31.7,,..,,48.4,,56.3,,60.7,,63.7,,64.7,,67.6,,..,,..,,67.6,,4.7,,5.8,,6.0,,6.5,,7.1,,9.3,,10.1,,10.6,,10.6,,11.1,,11.1,,11.1,,11.1,,1.1,,1.5,,1.8,,2.0,,2.3,,2.8,,2.9,,3.0,,3.1,,3.2,,3.3,,3.3,b,3.3,,2.7,,..,,..,,..,,4.1,,3.4,,..,,4.8,,4.1,,..,,..,,..,,4.1,
Saint Kitts and Nevis,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,75.6,,..,,..,,..,,75.6,,13.0,,13.0,,13.0,,13.0,,13.0,,12.9,,12.9,,12.9,,12.9,,12.9,,12.9,,12.9,,12.9,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,8.4,,8.4,b,8.4,,5.1,,5.7,,..,,..,,6.4,,9.6,,..,,..,,..,,..,,..,,..,,9.6,
Saint Lucia,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,57.5,,60.5,,..,,..,,..,,73.1,d,74.6,d,72.5,,74.9,,75.3,,..,,..,,75.3,,10.3,,11.4,,12.5,,13.3,,12.8,,12.4,,12.8,,12.5,,13.0,,13.1,,13.1,,13.1,,13.1,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,8.3,,8.3,b,8.3,,..,,..,,..,,..,,7.3,,5.6,,6.4,,..,,6.3,,4.5,,..,,..,,4.5,
Saint Vincent and the Grenadines,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,75.9,d,..,,..,,..,,..,,..,,..,,..,,..,,11.7,,11.7,,11.9,,12.3,,12.8,,13.2,,13.2,,13.2,,13.2,,13.2,,13.2,,13.2,,13.2,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,8.6,,8.6,b,8.6,,..,,..,,..,,..,,9.3,,7.8,,..,,7.0,,..,,6.6,,..,,..,,6.6,
Samoa,..,,..,,..,,..,,..,,..,,..,,..,,..,,98.8,,..,,..,,98.8,,..,,..,,..,,..,,71.6,d,73.7,d,..,,..,,..,,..,,..,,..,,73.7,,13.0,,12.8,,12.6,,12.4,,12.1,,12.3,,12.3,,12.3,,12.3,,12.3,,12.3,,12.3,,12.3,,..,,..,,..,,..,,10.3,,10.3,,10.3,,10.3,,10.3,,10.3,,10.3,,10.3,"b,i",10.3,,..,,..,,..,,..,,4.0,,..,,..,,..,,5.7,,..,,..,,..,,5.7,
San Marino,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,b,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Sao Tome and Principe,..,,..,,..,,..,,..,,..,,..,,..,,..,,88.8,,..,,..,,88.8,,49.1,,41.5,,44.9,,..,,..,,65.9,,65.9,,67.2,,66.7,,70.9,,..,,..,,70.9,,8.1,,8.2,,8.2,,8.8,,9.4,,10.2,,10.1,,10.4,,10.2,,10.9,,10.8,,10.8,,10.8,,..,,..,,..,,..,,4.2,,4.2,,4.2,,4.2,,4.2,,4.2,,4.2,,4.2,"b,l",4.2,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Saudi Arabia,..,,..,,..,,..,,79.4,,..,,..,,..,,..,,86.1,,..,,..,,86.1,,..,,..,,..,,..,,..,,78.6,d,..,,80.6,,80.8,d,81.6,d,..,,..,,81.6,,13.2,,13.2,,13.2,,13.2,,13.2,,13.2,,13.4,,13.5,,13.6,,13.7,,13.7,,13.7,,13.7,,4.2,,4.8,,5.5,,6.0,,6.6,,7.2,,7.3,,7.5,,7.6,,7.7,,7.8,,7.8,b,7.8,,4.3,,7.1,,..,,..,,5.9,,5.7,,6.2,,6.4,,5.6,,..,,..,,..,,5.6,
Senegal,..,,..,,..,,..,,..,,..,,41.9,,..,,..,,49.7,,..,,..,,49.7,,18.5,,22.0,k,..,,..,,..,,41.0,d,41.6,d,44.3,d,45.7,,..,,..,,..,,45.7,,3.5,,4.2,,4.5,,4.9,,5.4,,6.6,,6.7,,7.2,,7.5,,7.5,,7.5,,7.5,,7.5,,2.4,,2.7,,3.0,,3.3,,3.7,,4.0,,4.1,,4.2,,4.3,,4.4,,4.5,,4.5,b,4.5,,..,,..,,..,,..,,3.2,,5.1,,4.8,,..,,5.1,,5.8,,..,,..,,5.8,
Serbia,..,,..,,..,,..,,..,,..,,..,,..,,..,,97.8,,..,,..,,97.8,,..,,..,,..,,..,,..,,..,,..,,77.8,k,78.4,k,79.0,k,..,,..,,79.0,,13.6,,13.6,,13.6,,13.6,,13.6,,13.6,,13.6,,13.6,,13.7,,13.7,,13.7,,13.7,,13.7,,6.7,,7.4,,8.0,,8.7,,9.2,,9.7,,9.8,,9.9,,10.0,,10.1,,10.2,,10.2,"b,h",10.2,,..,,..,,..,,..,,..,,..,,..,,..,,4.7,,..,,..,,..,,4.7,
Seychelles,..,,..,,..,,..,,..,,..,,..,,..,,..,,91.8,,..,,..,,91.8,,..,,..,,..,,41.5,,81.5,,82.1,,..,,83.2,,83.4,d,..,,..,,..,,83.4,,12.5,,12.5,,12.5,,12.5,,13.1,,13.1,,13.2,,13.3,,13.3,,13.3,,13.3,,13.3,,13.3,,..,,..,,..,,..,,9.4,,9.4,,9.4,,9.4,,9.4,,9.4,,9.4,,9.4,"b,i",9.4,,5.6,,10.3,,..,,..,,..,,..,,5.0,,..,,..,,..,,..,,..,,5.0,
Sierra Leone,..,,..,,..,,..,,..,,..,,..,,..,,..,,40.9,,..,,..,,40.9,,..,,28.3,,22.8,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,4.8,,5.8,,4.8,,5.6,,6.9,,7.2,,7.2,,7.2,,7.2,,7.2,,7.2,,7.2,,7.2,,1.0,,1.2,,1.6,,1.9,,2.2,,2.6,,2.6,,2.7,,2.8,,2.8,,2.9,,2.9,b,2.9,,3.3,,3.0,,..,,..,,4.9,,3.7,,..,,3.3,,3.1,,4.3,,..,,..,,4.3,
Singapore,82.9,,..,,89.1,,..,,92.5,,..,,..,,..,,..,,94.7,,..,,..,,94.7,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,12.7,,13.9,,14.1,,14.2,,14.4,,14.4,,14.4,,14.4,q,14.4,,3.7,,5.1,,5.8,,6.8,,7.6,,8.1,,8.3,,8.4,,8.6,,8.7,,8.8,,8.8,"b,h",8.8,,2.7,,4.4,,..,,..,,..,,..,,..,,..,,2.6,,3.0,,..,,..,,3.0,
Slovakia,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,27.7,,72.1,,77.8,,78.9,,80.5,,81.2,,81.7,,..,,..,,81.7,,11.9,,11.9,,11.9,,12.1,,13.3,,14.3,,14.5,,14.7,,14.9,,14.9,,14.9,,14.9,,14.9,,10.1,,10.4,,10.6,,11.2,,11.2,,11.6,,11.6,,11.6,,11.6,,11.6,,11.6,,11.6,b,11.6,,..,,..,,..,,..,,3.9,,3.9,,3.8,,3.6,,..,,..,,..,,..,,3.6,
Slovenia,..,,..,,..,,..,,..,,..,,..,,..,,..,,99.7,,..,,..,,99.7,,..,,29.8,,30.6,,30.1,,85.2,,91.3,,92.6,,93.4,,94.0,,94.5,,..,,..,,94.5,,9.8,,11.8,,12.3,,12.7,,14.7,,16.5,,16.6,,16.7,,16.8,,16.9,,16.9,,16.9,,16.9,,7.1,,7.7,,8.2,,8.7,,9.4,,10.1,,10.4,,10.7,,11.0,,11.3,,11.6,,11.6,"b,h",11.6,,..,,..,,..,,..,,..,,5.7,,5.7,,..,,..,,..,,..,,..,,5.7,
Solomon Islands,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,34.3,,35.5,,37.1,,..,,40.2,,49.6,,53.3,,54.0,d,..,,..,,..,,..,,54.0,,5.2,,5.6,,5.9,,7.1,,6.7,,8.3,,8.9,,9.1,,9.1,,9.1,,9.1,,9.1,,9.1,,..,,..,,..,,..,,4.5,,4.5,,4.5,,4.5,,4.5,,4.5,,4.5,,4.5,"b,l",4.5,,5.2,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Somalia,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,16.6,d,..,,..,,..,,..,,16.6,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,b,..,,1.0,,0.4,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
South Africa,76.2,,..,,..,,..,,..,,..,,..,,88.7,,..,,..,,..,,..,,88.7,,..,,..,,51.6,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,11.1,,11.1,,11.4,,13.1,,13.1,,13.1,,13.1,,13.1,,13.1,,13.1,,13.1,,13.1,,13.1,,4.8,,4.8,,6.5,,8.2,,8.2,,8.2,,8.2,,8.3,,8.4,,8.5,,8.5,,8.5,"b,h",8.5,,..,,..,,..,,..,,5.6,,5.3,,5.3,,5.3,,5.1,,5.4,,..,,..,,5.4,
Spain,..,,..,,..,,..,,..,,97.8,,..,,97.9,,97.6,,97.7,,..,,..,,97.7,,39.5,,39.9,,38.9,,40.4,,92.3,,95.5,,96.2,,97.5,,99.1,,100.7,,..,,..,,100.7,,12.6,,13.2,,14.3,,15.7,,15.9,,16.0,,16.0,,16.2,,16.4,,16.6,,16.6,,16.6,,16.6,,5.0,,5.5,,6.0,,7.7,,9.1,,9.7,,9.8,,10.0,,10.1,,10.2,,10.4,,10.4,"b,h",10.4,,2.1,,3.1,,..,,..,,4.3,,4.2,,4.3,,4.3,,..,,..,,..,,..,,4.3,
Sri Lanka,..,,..,,..,,..,,..,,..,,90.8,,..,,90.6,,..,,..,,..,,90.6,,..,,37.1,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,10.0,,10.5,,11.4,,12.0,,12.4,,12.7,,12.7,,12.7,,12.7,,12.7,,12.7,,12.7,,12.7,,6.1,,6.5,,6.9,,7.2,,7.6,,7.9,,8.0,,8.0,,8.1,,8.2,,8.2,,8.2,b,8.2,,2.7,,2.6,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Sudan*,..,,..,,..,,..,,61.3,,..,,..,,..,,..,,70.2,,..,,..,,70.2,,19.4,,18.9,,..,,..,,29.1,,34.1,d,38.1,d,38.0,d,..,,..,,..,,..,,38.0,,3.6,,3.7,,4.0,,4.2,,4.4,,4.4,,4.4,,4.4,,4.4,,4.4,,4.4,,4.4,,4.4,,0.9,,1.1,,1.5,,2.0,,2.4,,2.8,,2.9,,2.9,,3.0,,3.1,,3.1,,3.1,b,3.1,,..,,27.8,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Suriname,..,,..,,..,,..,,..,,..,,..,,..,,94.6,,..,,..,,..,,94.6,,..,,47.8,,42.7,,..,,..,,69.9,,70.2,,69.3,,..,,..,,..,,..,,69.3,,10.2,,12.5,,11.4,,11.7,,11.9,,12.6,,12.6,,12.6,,12.6,,12.6,,12.6,,12.6,,12.6,,..,,..,,..,,..,,..,,7.2,,7.2,,7.2,,7.2,,7.2,,7.2,,7.2,"b,f",7.2,,6.6,,9.0,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
Swaziland,..,,..,,..,,..,,81.7,,..,,..,,..,,..,,86.9,,..,,..,,86.9,,45.6,,48.7,,47.4,,..,,58.2,,60.0,,62.4,d,63.7,d,..,,..,,..,,..,,63.7,,8.5,,9.2,,9.5,,9.6,,9.2,,9.8,,10.3,,10.6,,10.6,,10.6,,10.6,,10.6,,10.6,,3.6,,4.2,,4.8,,5.4,,6.0,,6.6,,6.7,,6.8,,6.9,,7.0,,7.1,,7.1,b,7.1,,4.4,,..,,..,,..,,5.6,,7.9,,8.3,,..,,7.8,,..,,..,,..,,7.8,
Sweden,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,45.5,,42.3,,41.3,,49.3,,112.4,,95.1,,93.8,,92.4,,92.2,,92.1,,..,,..,,92.1,,12.8,,12.6,,12.9,,15.9,,18.0,,15.8,,15.7,,15.6,,15.6,,15.7,,15.7,,15.7,,15.7,,9.1,,9.5,,10.0,,10.5,,11.0,,11.7,,11.7,,11.7,,11.7,,11.7,,11.7,,11.7,"b,h",11.7,,8.5,,7.4,,..,,..,,7.2,,6.9,,6.7,,6.6,,..,,..,,..,,..,,6.6,
Switzerland,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,32.0,,29.7,,33.9,,40.5,,84.1,,85.0,,85.0,,85.3,,85.6,,86.2,,..,,..,,86.2,,12.5,,12.9,,13.5,,14.4,,15.1,,15.2,,15.3,,15.4,,15.5,,15.6,,15.6,,15.6,,15.6,,10.0,,9.7,,9.7,,9.8,,10.3,,10.8,,10.8,,10.8,,10.9,,10.9,,11.0,,11.0,"b,h",11.0,,4.8,,4.8,,..,,..,,5.2,,5.7,,5.5,,5.2,,..,,..,,..,,..,,5.2,
Syrian Arab Republic,..,,..,,..,,..,,..,,..,,..,,..,,..,,84.2,,..,,..,,84.2,,44.1,,47.7,,48.1,,45.0,,56.8,,64.9,d,65.6,d,66.4,d,..,,..,,..,,..,,66.4,,9.3,,10.2,,10.0,,9.2,,9.2,,11.0,,11.1,,11.3,,11.3,,11.3,,11.3,,11.3,,11.3,,2.6,,3.4,,4.1,,4.5,,5.1,,5.7,,5.7,,5.7,,5.7,,5.7,,5.7,,5.7,"b,h",5.7,,4.6,,6.1,,..,,..,,..,,..,,5.3,,4.9,,..,,..,,..,,..,,4.9,
Tajikistan,..,,..,,..,,..,,99.5,,..,,..,,..,,..,,99.7,,..,,..,,99.7,,..,,..,,..,,33.9,,67.7,,70.9,,71.0,,71.1,,71.6,,..,,..,,..,,71.6,,11.9,,11.9,,11.9,,10.3,,9.9,,11.0,,11.1,,11.0,,11.4,,11.4,,11.4,,11.4,,11.4,,7.3,,8.3,,9.0,,9.6,,9.9,,10.0,,10.0,,9.9,,9.9,,9.9,,9.8,,9.8,b,9.8,,..,,8.5,,..,,..,,2.3,,3.5,,3.4,,3.4,,3.5,,..,,..,,..,,3.5,
Tanzania (United Republic of),..,,..,,..,,..,,..,,..,,..,,..,,..,,72.9,,..,,..,,72.9,,..,,36.1,,..,,31.7,,33.4,d,51.3,d,53.6,d,56.6,,..,,..,,..,,..,,56.6,,7.3,,5.9,,5.5,,5.4,,5.4,,8.2,,8.5,,9.1,,9.1,,9.1,,9.1,,9.1,,9.1,,2.5,,3.2,,3.6,,4.1,,4.6,,4.8,,4.8,,4.9,,5.0,,5.0,,5.1,,5.1,b,5.1,,..,,..,,..,,..,,..,,..,,..,,..,,6.8,,..,,..,,..,,6.8,
Thailand,88.0,,..,,..,,..,,92.6,,93.5,,..,,..,,..,,..,,..,,..,,93.5,,41.0,,41.4,,39.4,,38.4,,..,,71.8,d,71.0,d,72.8,d,71.7,d,71.4,d,..,,..,,71.4,,7.9,,8.7,,8.6,,9.6,,11.2,,12.2,,12.1,,12.5,,12.3,,12.3,,12.3,,12.3,,12.3,,3.7,,4.1,,4.6,,5.0,,5.4,,5.9,,6.0,,6.2,,6.3,,6.4,,6.6,,6.6,b,6.6,,2.6,,..,,..,,..,,5.4,,4.2,,4.3,,3.8,,3.8,,4.1,,..,,..,,4.1,
The former Yugoslav Republic of Macedonia,..,,..,,..,,..,,..,,..,,..,,..,,..,,97.1,,..,,..,,97.1,,..,,..,,..,,29.3,,69.6,,69.9,,..,,70.7,,71.7,,71.6,,..,,..,,71.6,,10.9,,10.9,,10.9,,11.1,,11.9,,12.1,,12.2,,12.3,,13.3,,13.3,,13.3,,13.3,,13.3,,..,,..,,..,,..,,..,,8.2,,8.2,,8.2,,8.2,,8.2,,8.2,,8.2,"b,f",8.2,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,3.5,
Timor-Leste,..,,..,,..,,..,,..,,..,,..,,50.6,,..,,..,,..,,..,,50.6,,..,,..,,..,,..,,..,,..,,..,,..,,..,,67.8,,..,,..,,67.8,,11.1,,11.1,,11.1,,11.1,,11.1,,11.2,,11.2,,11.2,,11.2,,11.2,,11.2,,11.2,,11.2,,..,,..,,..,,..,,2.8,,2.8,,2.8,,2.8,,2.8,,2.8,,2.8,,2.8,"b,l",2.8,,..,,..,,..,,..,,..,,..,,..,,..,,11.3,,16.8,,..,,..,,16.8,
Togo,..,,..,,..,,..,,53.2,,..,,56.9,,..,,..,,..,,..,,..,,56.9,,44.5,,34.3,d,37.3,,41.7,,54.5,d,57.5,d,59.8,d,56.7,d,..,,..,,..,,..,,56.7,,9.2,,6.6,,7.3,,8.2,,9.0,,9.7,,10.0,,9.6,,9.6,,9.6,,9.6,,9.6,,9.6,,1.7,,2.4,,3.0,,3.7,,4.4,,4.8,,4.9,,5.0,,5.1,,5.2,,5.3,,5.3,b,5.3,,5.4,,4.6,,..,,..,,4.4,,3.4,,3.6,,3.7,,3.8,,4.6,,..,,..,,4.6,
Tonga,..,,..,,..,,..,,..,,..,,99.0,,..,,..,,..,,..,,..,,99.0,,..,,41.6,,..,,..,,78.4,,..,,82.4,d,..,,..,,..,,..,,..,,82.4,,12.8,,13.5,,13.4,,13.3,,13.1,,13.7,,13.7,,13.7,,13.7,,13.7,,13.7,,13.7,,13.7,,7.3,,7.7,,8.5,,9.5,,9.7,,10.0,,10.0,,10.1,,10.2,,10.2,,10.3,,10.3,"b,h",10.3,,..,,8.8,,..,,..,,5.9,,..,,..,,..,,..,,..,,..,,..,,3.9,
Trinidad and Tobago,95.0,,..,,96.9,,..,,..,,..,,..,,..,,..,,98.7,,..,,..,,98.7,,40.6,,41.7,,..,,..,,65.9,d,62.0,d,..,,..,,..,,..,,..,,..,,62.0,,10.6,,11.0,,11.2,,11.1,,11.4,,11.4,,11.9,,12.3,,12.3,,12.3,,12.3,,12.3,,12.3,,7.0,,7.2,,7.4,,7.9,,8.3,,8.8,,8.9,,9.0,,9.1,,9.2,,9.2,,9.2,b,9.2,,3.8,,5.8,,..,,..,,3.8,,..,,..,,..,,..,,..,,..,,..,,4.2,
